,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
5803,"Why do people let their family members with #dementia or #Alzheimers drive?

#ThursdayThoughts",FALSE,0,NA,1/23/2020 17:52,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",asmileaday39,0,FALSE,FALSE,NA,NA
5804,"RT @Dementiawho: Found the sewing machine, mum hasn't used it in years, no problems using it,  she controlled the material, I did the foot…",FALSE,0,NA,1/23/2020 17:52,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",agnes_houston,4,TRUE,FALSE,NA,NA
5805,"RT @Alzheimers_NIH: Alzheimer’s is an irreversible, progressive #brain disorder that affects memory, thinking skills, and one’s ability to…",FALSE,0,NA,1/23/2020 17:51,FALSE,NA,1.22E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",GAP_Foundation,7,TRUE,FALSE,NA,NA
5806,"RT @axiom_of: Please join us for this special educational event, in partnership with Arden Courts of Tampa and the Alzheimer's Association.…",FALSE,0,NA,1/23/2020 17:50,FALSE,NA,1.22E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",GAP_Foundation,1,TRUE,FALSE,NA,NA
5807,RT @kariusdx: #PMWC20 State of the Science = interesting data but still very early stage for #microbiome based #PrecisionMedicine. #crohnsd…,FALSE,0,NA,1/23/2020 17:47,FALSE,NA,1.22E+18,NA,"<a href=""http://www.insomniachat.com"" rel=""nofollow"">spoken word vincent</a>",JustBeMentalist,2,TRUE,FALSE,NA,NA
5808,RT @LEAD_Coalition: When someone talks past a person living with #Alzheimers disease or another form of #dementia as if he or she isn't eve…,FALSE,0,NA,1/23/2020 17:47,FALSE,NA,1.22E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",LastNameFree,77,TRUE,FALSE,NA,NA
5809,"RT @Raymond_Norman: 'I recommend this book to everyone who values a good story of stamina, strength &amp; love.'

I Remember Judy - A Love Stor…",FALSE,0,NA,1/23/2020 17:42,FALSE,NA,1.22E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AaronGritsch,113,TRUE,FALSE,NA,NA
5810,"RT @LEAD_Coalition: All you need to know about smoking and #dementia  https://t.co/eaAKv09oH5 via @AlzResearchUK 

#Alzheimers #publichealt…",FALSE,0,NA,1/23/2020 17:41,FALSE,NA,1.22E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",barbiesway,19,TRUE,FALSE,NA,NA
5811,"Fascinating piece by @DonnaJackNak, author of a new book called ""The Tiny Brain Cell that Changed the Course of Med… https://t.co/hDFCHid5bZ",FALSE,1,NA,1/23/2020 17:40,TRUE,NA,1.22E+18,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",TenBridge,2,FALSE,FALSE,NA,NA
5812,#PMWC20 State of the Science = interesting data but still very early stage for #microbiome based #PrecisionMedicine… https://t.co/PI57VIczUW,FALSE,2,NA,1/23/2020 17:39,TRUE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kariusdx,2,FALSE,FALSE,NA,NA
5813,"RT @Raymond_Norman: 'I recommend this book to everyone who values a good story of stamina, strength &amp; love.'

I Remember Judy - A Love Stor…",FALSE,0,NA,1/23/2020 17:37,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",halo_scot,113,TRUE,FALSE,NA,NA
5814,"New CAREGiver! Welcome to the team Bobbett!
•
•
•

#homeinsteadseniorcare #homeinsteadhalifax #HISC #seniorcare… https://t.co/Vg5YoTQ4QC",FALSE,0,NA,1/23/2020 17:37,TRUE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HomeInsteadHRM,1,FALSE,FALSE,NA,NA
5815,"RT @DCoxAuthor: ""This superbly written, poignant, and personal journal takes you along as the author shares her doubts, fears, highs, lows,…",FALSE,0,NA,1/23/2020 17:37,FALSE,NA,1.22E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",GPGadbois1,41,TRUE,FALSE,NA,NA
5816,"RT @LEAD_Coalition: The Importance of Body Language in #Dementia https://t.co/2Zt04j2Ng3 by @abudson via @PsychToday 

#Alzheimers @ShaunCo…",FALSE,0,NA,1/23/2020 17:35,FALSE,NA,1.22E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",CelestinoGutirr,16,TRUE,FALSE,NA,NA
5817,"RT @Raymond_Norman: 'I recommend this book to everyone who values a good story of stamina, strength &amp; love.'

I Remember Judy - A Love Stor…",FALSE,0,NA,1/23/2020 17:35,FALSE,NA,1.22E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",kaosonia,113,TRUE,FALSE,NA,NA
5818,"After a #dementia diagnosis, #safety at home is often a big concern. When our abilities change our homes can disabl… https://t.co/Qr7M5ft226",FALSE,2,NA,1/23/2020 17:35,TRUE,NA,1.22E+18,NA,"<a href=""https://www.meetsoci.com"" rel=""nofollow"">SOCi - Simplifying Social Media</a>",HCAssistance,1,FALSE,FALSE,NA,NA
5819,RT @JohnMTalmadgeMD: This is symptomatic organic brain disease. Trump is incapable of normal rational thought or dialogue. His cognitive im…,FALSE,0,NA,1/23/2020 17:34,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",TheClutterer,380,TRUE,FALSE,NA,NA
5820,"RT @LEAD_Coalition: Please re-Tweet if you agree: Effective, respectful and loving #caregiving doesn't happen by accident. It requires trai…",FALSE,0,NA,1/23/2020 17:33,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DonnaPadilla4,21,TRUE,FALSE,NA,NA
5821,"RT @LEAD_Coalition: 7 Tips for Managing #Alzheimers and #Incontinence https://t.co/NFbDd9eS4V via @DailyCaring

#dementia #caregiving @care…",FALSE,0,NA,1/23/2020 17:33,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Samjb,18,TRUE,FALSE,NA,NA
5822,RT @LEAD_Coalition: The link between #hearingloss &amp; #dementia highlights the need to properly measure auditory function in older adults wit…,FALSE,0,NA,1/23/2020 17:33,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DonnaPadilla4,18,TRUE,FALSE,NA,NA
5823,"RT @LEAD_Coalition: Please re-Tweet if you agree: If we all do one random act of #kindness daily, we just might set the world in the right…",FALSE,0,NA,1/23/2020 17:32,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DonnaPadilla4,28,TRUE,FALSE,NA,NA
5824,RT @LEAD_Coalition: When someone talks past a person living with #Alzheimers disease or another form of #dementia as if he or she isn't eve…,FALSE,0,NA,1/23/2020 17:32,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DonnaPadilla4,77,TRUE,FALSE,NA,NA
5825,"Found the sewing machine, mum hasn't used it in years, no problems using it,  she controlled the material, I did th… https://t.co/nU7Wnio5Mu",FALSE,23,NA,1/23/2020 17:32,TRUE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Dementiawho,4,FALSE,FALSE,NA,NA
5826,RT @LEAD_Coalition: Please re-Tweet this reason why hospitals must allow family caregivers to be present when people with #Alzheimers disea…,FALSE,0,NA,1/23/2020 17:32,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DonnaPadilla4,225,TRUE,FALSE,NA,NA
5827,"RT @LEAD_Coalition: 7 Tips for Managing #Alzheimers and #Incontinence https://t.co/NFbDd9eS4V via @DailyCaring

#dementia #caregiving @care…",FALSE,0,NA,1/23/2020 17:31,FALSE,NA,1.22E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ShiCooks,18,TRUE,FALSE,NA,NA
5828,"RT @LEAD_Coalition: 7 Tips for Managing #Alzheimers and #Incontinence https://t.co/NFbDd9eS4V via @DailyCaring

#dementia #caregiving @care…",FALSE,0,NA,1/23/2020 17:31,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DonnaPadilla4,18,TRUE,FALSE,NA,NA
5829,"Taking time every day to appreciate your loved ones for all that they do helps us to reconnect as a family.
-
-… https://t.co/sFtjrDEiz8",FALSE,0,NA,1/23/2020 17:31,TRUE,NA,1.22E+18,NA,"<a href=""https://panel.socialpilot.co/"" rel=""nofollow"">SocialPilot.co</a>",PHS_Homecare,1,FALSE,FALSE,NA,NA
5830,"Love is what keeps us moving ahead in life! <U+2764><U+FE0F>
-
-
#seniorcare #caregiving #exercise #healthyliving #cardio… https://t.co/H5hqbNKluX",FALSE,0,NA,1/23/2020 17:30,TRUE,NA,1.22E+18,NA,"<a href=""https://panel.socialpilot.co/"" rel=""nofollow"">SocialPilot.co</a>",PHS_Homecare,0,FALSE,FALSE,NA,NA
5831,Long term exercise training reduce the deterioration of functional abilities and falls for older adults with… https://t.co/E8MoF6wKmP,FALSE,10,NA,1/23/2020 17:30,TRUE,NA,1.22E+18,NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",WaynelsChan,6,FALSE,FALSE,NA,NA
5832,RT @BusyDrT: So aluminum is a cause of #Alzheimers but you want  us to believe that its perfectly safe to inject into their child?  Are you…,FALSE,0,NA,1/23/2020 17:29,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SuchyMichelle,301,TRUE,FALSE,NA,NA
5833,RT @BusyDrT: So aluminum is a cause of #Alzheimers but you want  us to believe that its perfectly safe to inject into their child?  Are you…,FALSE,0,NA,1/23/2020 17:29,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FreedomkeeperFL,301,TRUE,FALSE,NA,NA
5834,RT @LEAD_Coalition: When someone talks past a person living with #Alzheimers disease or another form of #dementia as if he or she isn't eve…,FALSE,0,NA,1/23/2020 17:29,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Samjb,77,TRUE,FALSE,NA,NA
5835,"RT @Dementiawho: Mum was happily sewing &amp; determined to make her own draft excluder without a sewing machine this morning, post lunch nap n…",FALSE,0,NA,1/23/2020 17:28,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",janis_cottee,1,TRUE,FALSE,NA,NA
5836,@duntalk Jamaica getting old and forgetful #Alzheimers kicking in<U+0001F604>,FALSE,1,duntalk,1/23/2020 17:26,FALSE,1.22E+18,1.22E+18,338599486,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",vashtimelhado,0,FALSE,FALSE,NA,NA
5837,RT @BusyDrT: So aluminum is a cause of #Alzheimers but you want  us to believe that its perfectly safe to inject into their child?  Are you…,FALSE,0,NA,1/23/2020 17:26,FALSE,NA,1.22E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DawnMan39688890,301,TRUE,FALSE,NA,NA
5838,Thank you @clarahughes and @Jtootoo22. You are outstanding advocates for mental health - all part of human health o… https://t.co/1Agrq7zwtv,FALSE,0,NA,1/23/2020 17:26,TRUE,NA,1.22E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",cfc_warriors,0,FALSE,FALSE,NA,NA
5839,"RT @LEAD_Coalition: 7 Tips for Managing #Alzheimers and #Incontinence https://t.co/NFbDd9eS4V via @DailyCaring

#dementia #caregiving @care…",FALSE,0,NA,1/23/2020 17:25,FALSE,NA,1.22E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",realhumanrights,18,TRUE,FALSE,NA,NA
5840,"RT @LEAD_Coalition: 7 Tips for Managing #Alzheimers and #Incontinence https://t.co/NFbDd9eS4V via @DailyCaring

#dementia #caregiving @care…",FALSE,0,NA,1/23/2020 17:24,FALSE,NA,1.22E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",mancunianmedic,18,TRUE,FALSE,NA,NA
5841,RT @BusyDrT: So aluminum is a cause of #Alzheimers but you want  us to believe that its perfectly safe to inject into their child?  Are you…,FALSE,0,NA,1/23/2020 17:24,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",katgandee,301,TRUE,FALSE,NA,NA
5842,"RT @SavonixInc: Seniors who walk 6-9 miles per week are less likely to suffer from mental decline as they age. 

Take your dog out for an e…",FALSE,0,NA,1/23/2020 17:23,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",lguinasso,3,TRUE,FALSE,NA,NA
5843,"RT @LEAD_Coalition: 7 Tips for Managing #Alzheimers and #Incontinence https://t.co/NFbDd9eS4V via @DailyCaring

#dementia #caregiving @care…",FALSE,0,NA,1/23/2020 17:22,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Flower_Power_Us,18,TRUE,FALSE,NA,NA
5844,"RT @LEAD_Coalition: 7 Tips for Managing #Alzheimers and #Incontinence https://t.co/NFbDd9eS4V via @DailyCaring

#dementia #caregiving @care…",FALSE,0,NA,1/23/2020 17:21,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",charbhardy,18,TRUE,FALSE,NA,NA
5845,RT @JohnMTalmadgeMD: This is symptomatic organic brain disease. Trump is incapable of normal rational thought or dialogue. His cognitive im…,FALSE,0,NA,1/23/2020 17:20,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",trump_enemy,380,TRUE,FALSE,NA,NA
5846,"RT @Raymond_Norman: 'I recommend this book to everyone who values a good story of stamina, strength &amp; love.'

I Remember Judy - A Love Stor…",FALSE,0,NA,1/23/2020 17:19,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ReadingIsOurPas,113,TRUE,FALSE,NA,NA
5847,"RT @nysalz: On behalf of the over 400,000 New Yorkers living with #Alzheimers &amp; their caregivers, we want to thank 
@NYGovCuomo @NYSenate @…",FALSE,0,NA,1/23/2020 17:19,FALSE,NA,1.22E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",IanM_Alz,11,TRUE,FALSE,NA,NA
5848,"On behalf of the over 400,000 New Yorkers living with #Alzheimers &amp; their caregivers, we want to thank 
@NYGovCuomo… https://t.co/s4cJ0pLzK0",FALSE,11,NA,1/23/2020 17:19,TRUE,NA,1.22E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",nysalz,11,FALSE,FALSE,NA,NA
5849,"RT @pj_hurt: <U+0001F49C>#Alzheimers &amp; #Dementia<U+0001F49C>
FACULTIES NEEDED FOR OUR
#Vets &amp; #BabyBoomers~NOW!

We Have A Huge Problem with
a 15% increase in De…",FALSE,0,NA,1/23/2020 17:18,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",unkiewood,31,TRUE,FALSE,NA,NA
5850,"@BillGates @Twitter I was moved by this story: Bob’s daughter has Down syndrome, which puts her at a higher risk fo… https://t.co/j0RLYjRRbk",FALSE,0,BillGates,1/23/2020 17:17,TRUE,1.22E+18,1.22E+18,50393960,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RA18182,0,FALSE,FALSE,NA,NA
5851,"RT @pj_hurt: <U+0001F49C>#Alzheimers &amp; #Dementia<U+0001F49C>
FACULTIES NEEDED FOR OUR
#Vets &amp; #BabyBoomers~NOW!

We Have A Huge Problem with
a 15% increase in De…",FALSE,0,NA,1/23/2020 17:17,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LazyMeatball,31,TRUE,FALSE,NA,NA
5852,"7 Tips for Managing #Alzheimers and #Incontinence https://t.co/NFbDd9eS4V via @DailyCaring

#dementia #caregiving… https://t.co/NOTC3b0A9F",FALSE,19,NA,1/23/2020 17:16,TRUE,NA,1.22E+18,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",LEAD_Coalition,18,FALSE,FALSE,NA,NA
5853,@alzassociation @alzheimerssoc @AlzCanada @AlzheimersGuide @nationallipid @PeterAttiaMD @Drlipid @DaveDixonPharmD… https://t.co/ZFa2kK0tZM,FALSE,0,brianedwardsmd,1/23/2020 17:15,TRUE,1.22E+18,1.22E+18,20767524,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",brianedwardsmd,0,FALSE,FALSE,NA,NA
5854,"RT @Raymond_Norman: 'I recommend this book to everyone who values a good story of stamina, strength &amp; love.'

I Remember Judy - A Love Stor…",FALSE,0,NA,1/23/2020 17:14,FALSE,NA,1.22E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",MartinG8177,113,TRUE,FALSE,NA,NA
5855,RT @BusyDrT: So aluminum is a cause of #Alzheimers but you want  us to believe that its perfectly safe to inject into their child?  Are you…,FALSE,0,NA,1/23/2020 17:13,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RealLindaRose,301,TRUE,FALSE,NA,NA
5856,"@CTADconference  has made available the slides from Dr. Paul Aisen's talk in San Diego, ""And now what? Where are we… https://t.co/lO7FhjRDZ6",FALSE,1,CTADconference,1/23/2020 17:13,TRUE,NA,1.22E+18,8.53E+17,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",balbensi,0,FALSE,FALSE,NA,NA
5857,RT @julie_faieta: Interested in #Alzheimers disease research? Join us the next #ACRM Alzheimer’s disease task force (#ADTF) meeting this co…,FALSE,0,NA,1/23/2020 17:12,FALSE,NA,1.22E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ACRMartsneuro,11,TRUE,FALSE,NA,NA
5858,RT @BusyDrT: So aluminum is a cause of #Alzheimers but you want  us to believe that its perfectly safe to inject into their child?  Are you…,FALSE,0,NA,1/23/2020 17:12,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TeriMorocco,301,TRUE,FALSE,NA,NA
5859,"RT @Raymond_Norman: 'I recommend this book to everyone who values a good story of stamina, strength &amp; love.'

I Remember Judy - A Love Stor…",FALSE,0,NA,1/23/2020 17:10,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",247LovingLife,113,TRUE,FALSE,NA,NA
5860,RT @SprayBooksEtc: @PFDonato I’m performing an encore to my @GrandmasALZ #Alzheimers novella by #writing a #childrensbook about it. #WIP. C…,FALSE,0,NA,1/23/2020 17:09,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lindasachsbooks,7,TRUE,FALSE,NA,NA
5861,"RT @pj_hurt: <U+0001F49C>#Alzheimers &amp; #Dementia<U+0001F49C>
FACULTIES NEEDED FOR OUR
#Vets &amp; #BabyBoomers~NOW!

We Have A Huge Problem with
a 15% increase in De…",FALSE,0,NA,1/23/2020 17:09,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BamaJeans24,31,TRUE,FALSE,NA,NA
5862,RT @BusyDrT: So aluminum is a cause of #Alzheimers but you want  us to believe that its perfectly safe to inject into their child?  Are you…,FALSE,0,NA,1/23/2020 17:07,FALSE,NA,1.22E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",wellnessmw,301,TRUE,FALSE,NA,NA
5863,"RT @WisconsinADRC: Don't miss tomorrow's Dept of Medicine Grand Rounds, when Drs. Sterling Johnson and Tobey Betthauser talk about early #b…",FALSE,0,NA,1/23/2020 17:07,FALSE,NA,1.22E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",WAI_Alzheimers,3,TRUE,FALSE,NA,NA
5864,GAIN is a clinical study evaluating whether an investigational drug can halt the progression of #Alzheimers by redu… https://t.co/oaHkP2EBNb,FALSE,0,NA,1/23/2020 17:03,TRUE,NA,1.22E+18,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",OCAlzheimers,1,FALSE,FALSE,NA,NA
5865,#ThursdayThoughts LIVINGS W/ #ALZHEIMERS -- Recruiting trial participants is an obstacle to developing nextgen trea… https://t.co/v4zJv52ook,FALSE,3,NA,1/23/2020 17:03,TRUE,NA,1.22E+18,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",pjarvie,1,FALSE,FALSE,NA,NA
5866,It's #ThrowbackThursday! Did you see the video we premiered at our 2019 Annual Fund Gala about how ERS creates a ce… https://t.co/zFfHSO0rP1,FALSE,0,NA,1/23/2020 17:02,TRUE,NA,1.22E+18,NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>",marjoriepleeERS,0,FALSE,FALSE,NA,NA
5867,Reduce Dementia Agitation for Portland Seniors with a Calm Environment: 5 Helpful Tips  https://t.co/VF26Bjr1mG… https://t.co/FYqLjsk0PS,FALSE,0,NA,1/23/2020 17:02,TRUE,NA,1.22E+18,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",brightportland,0,FALSE,FALSE,NA,NA
5868,Therapeutic Fibbing: Why Experts Recommend Lying to Someone with Dementia  https://t.co/2d3ZMz2S7B  #Caregiving… https://t.co/52PTyz161H,FALSE,0,NA,1/23/2020 17:02,TRUE,NA,1.22E+18,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",BrightStarVegas,0,FALSE,FALSE,NA,NA
5869,New Research Reveals Alzheimer's Risk Differences in Chico Men and Women  https://t.co/qvJyh2gxYN  #Alzheimers… https://t.co/MOxlrLusPj,FALSE,0,NA,1/23/2020 17:02,TRUE,NA,1.22E+18,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",ChicoBrightStar,0,FALSE,FALSE,NA,NA
5870,RT @JohnMTalmadgeMD: This is symptomatic organic brain disease. Trump is incapable of normal rational thought or dialogue. His cognitive im…,FALSE,0,NA,1/23/2020 17:01,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",lindsaymackie,380,TRUE,FALSE,NA,NA
5871,"Have you ever lied about your age? If so, what age did you claim to be?

#ColonialPlaceAssistedLivingAndMemoryCare… https://t.co/BWa4yL8aLe",FALSE,0,NA,1/23/2020 17:01,TRUE,NA,1.22E+18,NA,"<a href=""http://www.reputationmailer.com/privacy/"" rel=""nofollow"">Social Reputation</a>",Colonial_Place,0,FALSE,FALSE,NA,NA
5872,"RT @Raymond_Norman: 'I recommend this book to everyone who values a good story of stamina, strength &amp; love.'

I Remember Judy - A Love Stor…",FALSE,0,NA,1/23/2020 17:01,FALSE,NA,1.22E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",solmullersch,113,TRUE,FALSE,NA,NA
5873,"RT @Raymond_Norman: 'I recommend this book to everyone who values a good story of stamina, strength &amp; love.'

I Remember Judy - A Love Stor…",FALSE,0,NA,1/23/2020 17:01,FALSE,NA,1.22E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DianaJFebry,113,TRUE,FALSE,NA,NA
5874,"RT @JohnMTalmadgeMD: Because Trump suffers dementia, he is not cognizant of the fact that a transcript has never been released. Trump is co…",FALSE,0,NA,1/23/2020 17:01,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Torzir,148,TRUE,FALSE,NA,NA
5875,RT @alzfdn: Wandering is a common &amp; dangerous behavior among people living w/ #dementia.  Learn warning signs &amp; ways to prevent wandering i…,FALSE,0,NA,1/23/2020 17:00,FALSE,NA,1.22E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",SouthShoreElder,4,TRUE,FALSE,NA,NA
5876,"RT @Raymond_Norman: 'I recommend this book to everyone who values a good story of stamina, strength &amp; love.'

I Remember Judy - A Love Stor…",FALSE,0,NA,1/23/2020 17:00,FALSE,NA,1.22E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",pennipete,113,TRUE,FALSE,NA,NA
5877,"From age, family history and brain changes, to external factors and risk factors, there’s no one thing that causes… https://t.co/3A2iAmSHIe",FALSE,0,NA,1/23/2020 17:00,TRUE,NA,1.22E+18,NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",YourLife_Stuart,0,FALSE,FALSE,NA,NA
5878,Wandering is a common &amp; dangerous behavior among people living w/ #dementia.  Learn warning signs &amp; ways to prevent… https://t.co/u4LQtVqeh4,FALSE,5,NA,1/23/2020 17:00,TRUE,NA,1.22E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",alzfdn,4,FALSE,FALSE,NA,NA
5879,"RT @FructoseNo: Fasting reviewed for neurological conditions. Almost limitless potential and ripe for further study. As an interim, why wou…",FALSE,0,NA,1/23/2020 16:59,FALSE,NA,1.22E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",jackbennett_co,107,TRUE,FALSE,NA,NA
5880,RT @JohnMTalmadgeMD: This is symptomatic organic brain disease. Trump is incapable of normal rational thought or dialogue. His cognitive im…,FALSE,0,NA,1/23/2020 16:58,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",MurfAD,380,TRUE,FALSE,NA,NA
5881,RT @NovartisScience: Study finds a subpopulation of immune cells in the brain and CSF with potential link to #Alzheimers via @NatureNV,FALSE,0,NA,1/23/2020 16:58,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",armstrongmoron,2,TRUE,FALSE,NA,NA
5882,RT @BusyDrT: So aluminum is a cause of #Alzheimers but you want  us to believe that its perfectly safe to inject into their child?  Are you…,FALSE,0,NA,1/23/2020 16:58,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ScharizB,301,TRUE,FALSE,NA,NA
